sample,rotation,seat,hero,new_ai,rank,archetype,core_pivots,tier,anomaly,trinkets_mode,rounds
146,1,7,patches,True,8,买卖成长海盗,0,3,seventh_reward,True,18
146,1,8,lich_king,False,6,灵活过渡,0,4,seventh_reward,True,18
147,0,1,teron,True,5,买卖成长海盗,3,5,norgannon,False,17
147,0,2,rat_king,False,2,永久增益龙,0,7,norgannon,False,17
147,0,3,wagtoggle,True,6,空中海盗跳操,2,5,norgannon,False,17
147,0,4,kragg,False,4,受伤成长野兽,0,6,norgannon,False,17
147,0,5,gallywix,True,8,灵活过渡,2,5,norgannon,False,17
147,0,6,omu,False,7,诈骗犯扩容海盗,0,5,norgannon,False,17
147,0,7,guff,True,1,特塞斯买卖海盗,6,7,norgannon,False,17
147,0,8,ragnaros,False,3,受伤成长野兽,0,6,norgannon,False,17
147,1,1,teron,False,4,自伤成长恶魔,0,6,norgannon,False,19
147,1,2,rat_king,True,1,全局加攻亡灵,5,7,norgannon,False,19
147,1,3,wagtoggle,False,6,受伤成长野兽,0,6,norgannon,False,19
147,1,4,kragg,True,5,野兽召唤,7,6,norgannon,False,19
147,1,5,gallywix,False,8,诈骗犯扩容海盗,0,4,norgannon,False,19
147,1,6,omu,True,7,空中海盗跳操,4,5,norgannon,False,19
147,1,7,guff,False,3,永久增益龙,0,7,norgannon,False,19
147,1,8,ragnaros,True,2,空中海盗跳操,6,7,norgannon,False,19
148,0,1,alakir,False,2,受伤成长野兽,0,6,might,True,17
148,0,2,nzoth,True,4,获牌成长海盗,4,6,might,True,17
148,0,3,edwin,False,3,伊丽扎攻击海盗,0,6,might,True,17
148,0,4,cthun,True,1,全局加攻亡灵,6,6,might,True,17
148,0,5,deathwing,False,6,自伤成长恶魔,0,5,might,True,17
148,0,6,patchwerk,True,8,全局加攻亡灵,7,5,might,True,17
148,0,7,pyramad,False,5,特塞斯买卖海盗,0,5,might,True,17
148,0,8,jaraxxus,True,7,空中海盗跳操,4,5,might,True,17
148,1,1,alakir,True,7,买卖成长海盗,5,5,might,True,22
148,1,2,nzoth,False,8,诈骗犯扩容海盗,0,5,might,True,22
148,1,3,edwin,True,1,受伤成长野兽,11,6,might,True,22
148,1,4,cthun,False,2,回合成长龙,0,6,might,True,22
148,1,5,deathwing,True,5,吞食成长恶魔,6,6,might,True,22
148,1,6,patchwerk,False,6,跳蛙亡语野兽,0,6,might,True,22
148,1,7,pyramad,True,4,空中海盗跳操,10,6,might,True,22
148,1,8,jaraxxus,False,3,特塞斯买卖海盗,0,6,might,True,22
149,0,1,yogg,True,2,诈骗犯扩容海盗,9,6,fortitude,False,16
149,0,2,george,False,5,霍格买卖海盗,0,6,fortitude,False,16
149,0,3,millificent,True,7,跳蛙亡语野兽,3,5,fortitude,False,16
149,0,4,kaelthas,False,3,空中海盗跳操,0,6,fortitude,False,16
149,0,5,deryl,True,6,跳蛙亡语野兽,5,5,fortitude,False,16
149,0,6,snake_eyes,False,4,跳蛙亡语野兽,0,6,fortitude,False,16
149,0,7,taethelan,True,8,买卖成长海盗,6,5,fortitude,False,16
149,0,8,hollidae,False,1,光牙混合,0,6,fortitude,False,16
149,1,1,yogg,False,5,永久增益龙,0,6,fortitude,False,17
149,1,2,george,True,3,喷子亡语恶魔,6,6,fortitude,False,17
149,1,3,millificent,False,7,永久增益龙,0,5,fortitude,False,17
149,1,4,kaelthas,True,2,跳蛙亡语野兽,8,6,fortitude,False,17
149,1,5,deryl,False,4,跳蛙亡语野兽,0,6,fortitude,False,17
149,1,6,snake_eyes,True,6,空中海盗跳操,5,6,fortitude,False,17
149,1,7,taethelan,False,8,灵活过渡,0,5,fortitude,False,17
149,1,8,hollidae,True,1,复生永久成长亡灵,6,6,fortitude,False,17
150,0,1,king_laohan,False,6,霍格买卖海盗,0,6,grapnel,True,18
150,0,2,nozdormu,True,2,空中海盗跳操,14,6,grapnel,True,18
150,0,3,alexstrasza,False,4,永久增益龙,0,6,grapnel,True,18
150,0,4,patches,True,1,受伤成长野兽,6,6,grapnel,True,18
150,0,5,lich_king,False,3,空中海盗跳操,0,6,grapnel,True,18
150,0,6,teron,True,7,空中海盗跳操,6,5,grapnel,True,18
150,0,7,rat_king,False,8,永久增益龙,0,4,grapnel,True,18
150,0,8,wagtoggle,True,5,空中海盗跳操,8,6,grapnel,True,18
150,1,1,king_laohan,True,4,特塞斯买卖海盗,6,6,grapnel,True,21
150,1,2,nozdormu,False,6,霍格买卖海盗,0,6,grapnel,True,21
150,1,3,alexstrasza,True,7,空中海盗跳操,8,5,grapnel,True,21
150,1,4,patches,False,1,空中海盗跳操,0,6,grapnel,True,21
150,1,5,lich_king,True,8,喷子亡语恶魔,2,5,grapnel,True,21
150,1,6,teron,False,3,回合成长龙,0,6,grapnel,True,21
150,1,7,rat_king,True,5,全局加攻亡灵,5,6,grapnel,True,21
150,1,8,wagtoggle,False,2,手牌合唱鱼人,0,6,grapnel,True,21
151,0,1,kragg,True,7,自伤成长恶魔,2,5,double_header,False,18
151,0,2,gallywix,False,8,原创法术龙,0,4,double_header,False,18
151,0,3,omu,True,4,宰割复生亡灵,10,6,double_header,False,18
151,0,4,guff,False,6,回合末磁力机械,0,5,double_header,False,18
151,0,5,ragnaros,True,1,空中海盗跳操,12,6,double_header,False,18
151,0,6,alakir,False,5,光牙混合,0,6,double_header,False,18
151,0,7,nzoth,True,3,手牌合唱鱼人,4,6,double_header,False,18
151,0,8,edwin,False,2,受伤成长野兽,0,6,double_header,False,18
151,1,1,kragg,False,7,永久增益龙,0,5,double_header,False,15
151,1,2,gallywix,True,8,磁力圣盾机械,5,4,double_header,False,15
151,1,3,omu,False,2,空中海盗跳操,0,6,double_header,False,15
151,1,4,guff,True,5,全局加攻亡灵,4,6,double_header,False,15
151,1,5,ragnaros,False,3,霍格买卖海盗,0,6,double_header,False,15
151,1,6,alakir,True,1,手牌合唱鱼人,9,6,double_header,False,15
151,1,7,nzoth,False,4,野兽召唤,0,6,double_header,False,15
151,1,8,edwin,True,6,跳蛙亡语野兽,6,6,double_header,False,15
152,0,1,cthun,False,6,霍格买卖海盗,0,6,prudence,True,19
152,0,2,deathwing,True,5,跳蛙亡语野兽,11,6,prudence,True,19
152,0,3,patchwerk,False,4,原创法术龙,0,6,prudence,True,19
152,0,4,pyramad,True,8,获牌成长海盗,3,5,prudence,True,19
152,0,5,jaraxxus,False,3,全局加攻亡灵,0,6,prudence,True,19
152,0,6,yogg,True,7,跳蛙亡语野兽,5,6,prudence,True,19
152,0,7,george,False,1,永久增益龙,0,6,prudence,True,19
152,0,8,millificent,True,2,空中海盗跳操,9,6,prudence,True,19
152,1,1,cthun,True,5,灵活过渡,2,6,prudence,True,19
152,1,2,deathwing,False,8,小瞎眼回合末战吼,0,5,prudence,True,19
152,1,3,patchwerk,True,6,全局加攻亡灵,2,6,prudence,True,19
152,1,4,pyramad,False,4,娜拉法术混合,0,6,prudence,True,19
152,1,5,jaraxxus,True,3,全局加攻亡灵,9,6,prudence,True,19
152,1,6,yogg,False,1,法术增益龙,0,6,prudence,True,19
152,1,7,george,True,7,喷子亡语恶魔,0,5,prudence,True,19
152,1,8,millificent,False,2,霍格买卖海盗,0,6,prudence,True,19
153,0,1,kaelthas,True,1,伊丽扎攻击海盗,11,6,factory_line,False,20
153,0,2,deryl,False,8,原创法术龙,0,5,factory_line,False,20
153,0,3,snake_eyes,True,5,买卖成长海盗,6,5,factory_line,False,20
153,0,4,taethelan,False,3,手牌培育鱼人,0,6,factory_line,False,20
153,0,5,hollidae,True,7,永久增益龙,6,5,factory_line,False,20
153,0,6,king_laohan,False,2,回合成长龙,0,6,factory_line,False,20
153,0,7,nozdormu,True,6,跳蛙亡语野兽,8,5,factory_line,False,20
153,0,8,alexstrasza,False,4,特塞斯买卖海盗,0,6,factory_line,False,20
153,1,1,kaelthas,False,8,永久增益龙,0,5,factory_line,False,18
153,1,2,deryl,True,1,宰割复生亡灵,8,6,factory_line,False,18
153,1,3,snake_eyes,False,6,诈骗犯扩容海盗,0,5,factory_line,False,18
153,1,4,taethelan,True,3,跳蛙亡语野兽,9,6,factory_line,False,18
153,1,5,hollidae,False,7,永久增益龙,0,5,factory_line,False,18
153,1,6,king_laohan,True,2,全局加攻亡灵,8,6,factory_line,False,18
153,1,7,nozdormu,False,5,空中海盗跳操,0,6,factory_line,False,18
153,1,8,alexstrasza,True,4,磁力复制机械,6,6,factory_line,False,18
154,0,1,patches,False,5,空中海盗跳操,0,6,no_face_no_case,True,18
154,0,2,lich_king,True,7,跳蛙亡语野兽,4,6,no_face_no_case,True,18
154,0,3,teron,False,4,永久增益龙,0,6,no_face_no_case,True,18
154,0,4,rat_king,True,1,受伤成长野兽,7,6,no_face_no_case,True,18
154,0,5,wagtoggle,False,3,空中海盗跳操,0,6,no_face_no_case,True,18
154,0,6,kragg,True,6,跳蛙亡语野兽,4,6,no_face_no_case,True,18
154,0,7,gallywix,False,2,永久增益龙,0,6,no_face_no_case,True,18
154,0,8,omu,True,8,跳蛙亡语野兽,6,4,no_face_no_case,True,18
154,1,1,patches,True,6,买卖成长海盗,1,6,no_face_no_case,True,18
154,1,2,lich_king,False,8,灵活过渡,0,4,no_face_no_case,True,18
154,1,3,teron,True,1,手牌合唱鱼人,6,6,no_face_no_case,True,18
154,1,4,rat_king,False,7,野兽召唤,0,5,no_face_no_case,True,18
154,1,5,wagtoggle,True,5,手牌合唱鱼人,2,6,no_face_no_case,True,18
154,1,6,kragg,False,3,受伤成长野兽,0,6,no_face_no_case,True,18
154,1,7,gallywix,True,2,手牌合唱鱼人,1,6,no_face_no_case,True,18
154,1,8,omu,False,4,诈骗犯扩容海盗,0,6,no_face_no_case,True,18
155,0,1,guff,True,8,跳蛙亡语野兽,4,4,instant_warband,False,17
155,0,2,ragnaros,False,3,磁力复制机械,0,6,instant_warband,False,17
155,0,3,alakir,True,4,吞食成长恶魔,9,6,instant_warband,False,17
155,0,4,nzoth,False,7,永久增益龙,0,5,instant_warband,False,17
155,0,5,edwin,True,6,全局加攻亡灵,6,5,instant_warband,False,17
155,0,6,cthun,False,2,特塞斯买卖海盗,0,6,instant_warband,False,17
155,0,7,deathwing,True,1,宰割复生亡灵,13,6,instant_warband,False,17
155,0,8,patchwerk,False,5,永久增益龙,0,5,instant_warband,False,17
155,1,1,guff,False,3,娜拉法术混合,0,6,instant_warband,False,19
155,1,2,ragnaros,True,1,吞食成长恶魔,8,6,instant_warband,False,19
155,1,3,alakir,False,2,空中海盗跳操,0,6,instant_warband,False,19
155,1,4,nzoth,True,7,买卖成长海盗,2,5,instant_warband,False,19
155,1,5,edwin,False,6,野兽召唤,0,6,instant_warband,False,19
155,1,6,cthun,True,4,跳蛙亡语野兽,5,6,instant_warband,False,19
155,1,7,deathwing,False,5,原创法术龙,0,6,instant_warband,False,19
155,1,8,patchwerk,True,8,全局加攻亡灵,6,5,instant_warband,False,19
156,0,1,pyramad,False,4,回合成长龙,0,6,off,True,17
156,0,2,jaraxxus,True,7,磁力圣盾机械,1,5,off,True,17
156,0,3,yogg,False,2,娜拉法术混合,0,6,off,True,17
156,0,4,george,True,8,跳蛙亡语野兽,5,4,off,True,17
156,0,5,millificent,False,6,手牌合唱鱼人,0,5,off,True,17
156,0,6,kaelthas,True,3,跳蛙亡语野兽,7,6,off,True,17
156,0,7,deryl,False,5,永久增益龙,0,6,off,True,17
156,0,8,snake_eyes,True,1,空中海盗跳操,6,6,off,True,17
156,1,1,pyramad,True,2,永久增益龙,7,6,off,True,19
156,1,2,jaraxxus,False,6,永久增益龙,0,5,off,True,19
156,1,3,yogg,True,4,磁力圣盾机械,6,6,off,True,19
156,1,4,george,False,1,光牙混合,0,6,off,True,19
156,1,5,millificent,True,5,喷子亡语恶魔,5,5,off,True,19
156,1,6,kaelthas,False,7,受伤成长野兽,0,5,off,True,19
156,1,7,deryl,True,8,买卖成长海盗,2,5,off,True,19
156,1,8,snake_eyes,False,3,永恒骑士亡灵,0,6,off,True,19
157,0,1,taethelan,True,7,诈骗犯扩容海盗,6,5,refresh,False,19
157,0,2,hollidae,False,2,受伤成长野兽,0,6,refresh,False,19
157,0,3,king_laohan,True,5,诈骗犯扩容海盗,8,6,refresh,False,19
157,0,4,nozdormu,False,6,受伤成长野兽,0,5,refresh,False,19
157,0,5,alexstrasza,True,3,跳蛙亡语野兽,10,6,refresh,False,19
157,0,6,patches,False,8,永久增益龙,0,5,refresh,False,19
157,0,7,lich_king,True,4,空中海盗跳操,5,6,refresh,False,19
157,0,8,teron,False,1,受伤成长野兽,0,6,refresh,False,19
157,1,1,taethelan,False,2,空中海盗跳操,0,6,refresh,False,18
157,1,2,hollidae,True,5,野兽召唤,1,6,refresh,False,18
157,1,3,king_laohan,False,4,霍格买卖海盗,0,6,refresh,False,18
157,1,4,nozdormu,True,3,跳蛙亡语野兽,8,6,refresh,False,18
157,1,5,alexstrasza,False,6,跳蛙亡语野兽,0,6,refresh,False,18
157,1,6,patches,True,7,霍格买卖海盗,0,6,refresh,False,18
157,1,7,lich_king,False,1,全局加攻亡灵,0,6,refresh,False,18
157,1,8,teron,True,8,全局加攻亡灵,6,5,refresh,False,18
158,0,1,rat_king,False,6,买卖成长海盗,0,5,crowded,True,19
158,0,2,wagtoggle,True,2,跳蛙亡语野兽,11,6,crowded,True,19
158,0,3,kragg,False,1,受伤成长野兽,0,6,crowded,True,19
158,0,4,gallywix,True,8,灵活过渡,1,4,crowded,True,19
158,0,5,omu,False,4,空中海盗跳操,0,6,crowded,True,19
158,0,6,guff,True,5,诈骗犯扩容海盗,4,5,crowded,True,19
158,0,7,ragnaros,False,3,永久增益龙,0,6,crowded,True,19
158,0,8,alakir,True,7,霍格买卖海盗,3,5,crowded,True,19
158,1,1,rat_king,True,6,空中海盗跳操,2,5,crowded,True,20
158,1,2,wagtoggle,False,3,野兽召唤,0,6,crowded,True,20
158,1,3,kragg,True,4,跳蛙亡语野兽,6,6,crowded,True,20
158,1,4,gallywix,False,8,全局加攻亡灵,0,4,crowded,True,20
158,1,5,omu,True,1,空中海盗跳操,8,6,crowded,True,20
158,1,6,guff,False,7,磁力圣盾机械,0,5,crowded,True,20
158,1,7,ragnaros,True,2,全局加攻亡灵,11,6,crowded,True,20
158,1,8,alakir,False,5,跳蛙亡语野兽,0,6,crowded,True,20
159,0,1,nzoth,True,5,跳蛙亡语野兽,4,5,seventh_reward,False,19
159,0,2,edwin,False,7,回合成长龙,0,5,seventh_reward,False,19
159,0,3,cthun,True,2,手牌合唱鱼人,4,6,seventh_reward,False,19
159,0,4,deathwing,False,3,光牙混合,0,6,seventh_reward,False,19
159,0,5,patchwerk,True,4,跳蛙亡语野兽,6,6,seventh_reward,False,19
159,0,6,pyramad,False,6,买卖成长海盗,0,5,seventh_reward,False,19
159,0,7,jaraxxus,True,8,磁力圣盾机械,0,4,seventh_reward,False,19
159,0,8,yogg,False,1,叠盾成长龙,0,6,seventh_reward,False,19
159,1,1,nzoth,False,4,受伤成长野兽,0,6,seventh_reward,False,17
159,1,2,edwin,True,8,灵活过渡,2,4,seventh_reward,False,17
159,1,3,cthun,False,2,野兽召唤,0,6,seventh_reward,False,17
159,1,4,deathwing,True,3,灵活过渡,0,6,seventh_reward,False,17
159,1,5,patchwerk,False,6,诈骗犯扩容海盗,0,4,seventh_reward,False,17
159,1,6,pyramad,True,5,空中海盗跳操,9,6,seventh_reward,False,17
159,1,7,jaraxxus,False,7,灵活过渡,0,4,seventh_reward,False,17
159,1,8,yogg,True,1,永恒骑士亡灵,8,6,seventh_reward,False,17
160,0,1,george,False,2,全局加攻亡灵,0,7,norgannon,True,18
160,0,2,millificent,True,3,自伤成长恶魔,10,7,norgannon,True,18
160,0,3,kaelthas,False,4,手牌培育鱼人,0,7,norgannon,True,18
160,0,4,deryl,True,8,跳蛙亡语野兽,2,5,norgannon,True,18
160,0,5,snake_eyes,False,5,永久增益龙,0,7,norgannon,True,18
160,0,6,taethelan,True,1,伊丽扎攻击海盗,6,7,norgannon,True,18
160,0,7,hollidae,False,6,受伤成长野兽,0,5,norgannon,True,18
160,0,8,king_laohan,True,7,手牌合唱鱼人,1,5,norgannon,True,18
160,1,1,george,True,1,跳蛙亡语野兽,2,7,norgannon,True,16
160,1,2,millificent,False,2,手牌合唱鱼人,0,7,norgannon,True,16
160,1,3,kaelthas,True,7,空中海盗跳操,2,5,norgannon,True,16
160,1,4,deryl,False,5,手牌合唱鱼人,0,6,norgannon,True,16
160,1,5,snake_eyes,True,3,回合成长龙,3,6,norgannon,True,16
160,1,6,taethelan,False,6,光牙混合,0,6,norgannon,True,16
160,1,7,hollidae,True,4,空中海盗跳操,4,6,norgannon,True,16
160,1,8,king_laohan,False,8,光牙混合,0,5,norgannon,True,16
161,0,1,nozdormu,True,7,诈骗犯扩容海盗,4,6,might,False,19
161,0,2,alexstrasza,False,4,受伤成长野兽,0,6,might,False,19
161,0,3,patches,True,8,获牌成长海盗,1,5,might,False,19
161,0,4,lich_king,False,1,法术增益龙,0,6,might,False,19
161,0,5,teron,True,3,跳蛙亡语野兽,10,6,might,False,19
161,0,6,rat_king,False,2,空中海盗跳操,0,6,might,False,19
161,0,7,wagtoggle,True,5,跳蛙亡语野兽,8,6,might,False,19
161,0,8,kragg,False,6,受伤成长野兽,0,6,might,False,19
161,1,1,nozdormu,False,4,永恒骑士亡灵,0,6,might,False,21
161,1,2,alexstrasza,True,1,跳蛙亡语野兽,12,6,might,False,21
161,1,3,patches,False,6,空中海盗跳操,0,6,might,False,21
161,1,4,lich_king,True,8,买卖成长海盗,2,5,might,False,21
161,1,5,teron,False,7,原创法术龙,0,6,might,False,21
161,1,6,rat_king,True,5,野兽召唤,5,6,might,False,21
161,1,7,wagtoggle,False,2,特塞斯买卖海盗,0,6,might,False,21
161,1,8,kragg,True,3,跳蛙亡语野兽,13,6,might,False,21
162,0,1,gallywix,False,8,空中海盗跳操,0,4,fortitude,True,15
162,0,2,omu,True,7,买卖成长海盗,5,4,fortitude,True,15
162,0,3,guff,False,5,受伤成长野兽,0,5,fortitude,True,15
162,0,4,ragnaros,True,2,空中海盗跳操,5,6,fortitude,True,15
162,0,5,alakir,False,4,空中海盗跳操,0,6,fortitude,True,15
162,0,6,nzoth,True,3,跳蛙亡语野兽,5,6,fortitude,True,15
162,0,7,edwin,False,6,永久增益龙,0,5,fortitude,True,15
162,0,8,cthun,True,1,回合末磁力机械,12,6,fortitude,True,15
162,1,1,gallywix,True,1,跳蛙亡语野兽,11,6,fortitude,True,17
162,1,2,omu,False,7,磁力复制机械,0,5,fortitude,True,17
162,1,3,guff,True,8,灵活过渡,5,4,fortitude,True,17
162,1,4,ragnaros,False,4,空中海盗跳操,0,6,fortitude,True,17
162,1,5,alakir,True,6,喷子亡语恶魔,4,5,fortitude,True,17
162,1,6,nzoth,False,2,永久增益龙,0,6,fortitude,True,17
162,1,7,edwin,True,5,诈骗犯扩容海盗,8,5,fortitude,True,17
162,1,8,cthun,False,3,叠盾成长龙,0,6,fortitude,True,17
163,0,1,deathwing,True,4,跳蛙亡语野兽,15,6,grapnel,False,18
163,0,2,patchwerk,False,5,特塞斯买卖海盗,0,6,grapnel,False,18
163,0,3,pyramad,True,3,复生永久成长亡灵,11,6,grapnel,False,18
163,0,4,jaraxxus,False,6,回合成长龙,0,6,grapnel,False,18
163,0,5,yogg,True,7,空中海盗跳操,5,5,grapnel,False,18
163,0,6,george,False,1,受伤成长野兽,0,6,grapnel,False,18
163,0,7,millificent,True,2,受伤成长野兽,6,6,grapnel,False,18
163,0,8,kaelthas,False,8,空中海盗跳操,0,5,grapnel,False,18
163,1,1,deathwing,False,5,娜拉法术混合,0,6,grapnel,False,22
163,1,2,patchwerk,True,7,买卖成长海盗,2,5,grapnel,False,22
163,1,3,pyramad,False,4,吞食成长恶魔,0,6,grapnel,False,22
163,1,4,jaraxxus,True,6,买卖成长海盗,6,6,grapnel,False,22
163,1,5,yogg,False,3,永久增益龙,0,6,grapnel,False,22
163,1,6,george,True,2,跳蛙亡语野兽,8,6,grapnel,False,22
163,1,7,millificent,False,1,空中海盗跳操,0,6,grapnel,False,22
163,1,8,kaelthas,True,8,受伤成长野兽,2,5,grapnel,False,22
164,0,1,deryl,False,2,娜拉法术混合,0,6,double_header,True,18
164,0,2,snake_eyes,True,3,跳蛙亡语野兽,9,6,double_header,True,18
164,0,3,taethelan,False,6,手牌培育鱼人,0,6,double_header,True,18
164,0,4,hollidae,True,7,跳蛙亡语野兽,2,6,double_header,True,18
164,0,5,king_laohan,False,8,霍格买卖海盗,0,5,double_header,True,18
164,0,6,nozdormu,True,4,买卖成长海盗,7,6,double_header,True,18
164,0,7,alexstrasza,False,1,永久增益龙,0,6,double_header,True,18
164,0,8,patches,True,5,空中海盗跳操,8,6,double_header,True,18
164,1,1,deryl,True,6,霍格买卖海盗,5,5,double_header,True,25
164,1,2,snake_eyes,False,3,受伤成长野兽,0,6,double_header,True,25
164,1,3,taethelan,True,4,跳蛙亡语野兽,9,6,double_header,True,25
164,1,4,hollidae,False,2,永恒骑士亡灵,0,6,double_header,True,25
164,1,5,king_laohan,True,7,全局加攻亡灵,4,4,double_header,True,25
164,1,6,nozdormu,False,1,回合成长龙,0,6,double_header,True,25
164,1,7,alexstrasza,True,5,手牌合唱鱼人,4,5,double_header,True,25
164,1,8,patches,False,8,诈骗犯扩容海盗,0,4,double_header,True,25
165,0,1,lich_king,True,2,永恒骑士亡灵,11,6,prudence,False,18
165,0,2,teron,False,3,娜拉法术混合,0,6,prudence,False,18
165,0,3,rat_king,True,7,喷子亡语恶魔,3,5,prudence,False,18
165,0,4,wagtoggle,False,5,永久增益龙,0,6,prudence,False,18
165,0,5,kragg,True,1,跳蛙亡语野兽,8,6,prudence,False,18
165,0,6,gallywix,False,4,手牌合唱鱼人,0,6,prudence,False,18
165,0,7,omu,True,6,跳蛙亡语野兽,3,5,prudence,False,18
165,0,8,guff,False,8,诈骗犯扩容海盗,0,5,prudence,False,18
165,1,1,lich_king,False,8,永久增益龙,0,5,prudence,False,15
165,1,2,teron,True,3,全局加攻亡灵,9,6,prudence,False,15
165,1,3,rat_king,False,2,永久增益龙,0,6,prudence,False,15
165,1,4,wagtoggle,True,5,跳蛙亡语野兽,3,6,prudence,False,15
165,1,5,kragg,False,6,野兽召唤,0,5,prudence,False,15
165,1,6,gallywix,True,1,伊丽扎攻击海盗,7,6,prudence,False,15
165,1,7,omu,False,4,永久增益龙,0,6,prudence,False,15
165,1,8,guff,True,7,手牌合唱鱼人,2,5,prudence,False,15
166,0,1,ragnaros,False,4,霍格买卖海盗,0,6,factory_line,True,17
166,0,2,alakir,True,3,手牌合唱鱼人,6,6,factory_line,True,17
166,0,3,nzoth,False,6,空中海盗跳操,0,5,factory_line,True,17
166,0,4,edwin,True,7,买卖成长海盗,2,5,factory_line,True,17
166,0,5,cthun,False,2,手牌合唱鱼人,0,6,factory_line,True,17
166,0,6,deathwing,True,8,手牌合唱鱼人,3,5,factory_line,True,17
166,0,7,patchwerk,False,1,法术增益龙,0,6,factory_line,True,17
166,0,8,pyramad,True,5,受伤成长野兽,6,5,factory_line,True,17
166,1,1,ragnaros,True,1,跳蛙亡语野兽,11,6,factory_line,True,17
166,1,2,alakir,False,5,喷子亡语恶魔,0,6,factory_line,True,17
166,1,3,nzoth,True,8,全局加攻亡灵,7,5,factory_line,True,17
166,1,4,edwin,False,4,全局加攻亡灵,0,6,factory_line,True,17
166,1,5,cthun,True,2,伊丽扎攻击海盗,13,6,factory_line,True,17
166,1,6,deathwing,False,7,空中海盗跳操,0,6,factory_line,True,17
166,1,7,patchwerk,True,3,空中海盗跳操,14,6,factory_line,True,17
166,1,8,pyramad,False,6,受伤成长野兽,0,6,factory_line,True,17
167,0,1,jaraxxus,True,6,跳蛙亡语野兽,3,5,no_face_no_case,False,20
167,0,2,yogg,False,5,空中海盗跳操,0,6,no_face_no_case,False,20
167,0,3,george,True,8,跳蛙亡语野兽,1,5,no_face_no_case,False,20
167,0,4,millificent,False,4,受伤成长野兽,0,6,no_face_no_case,False,20
167,0,5,kaelthas,True,3,空中海盗跳操,5,6,no_face_no_case,False,20
167,0,6,deryl,False,1,野兽召唤,0,6,no_face_no_case,False,20
167,0,7,snake_eyes,True,7,空中海盗跳操,7,5,no_face_no_case,False,20
167,0,8,taethelan,False,2,手牌培育鱼人,0,6,no_face_no_case,False,20
167,1,1,jaraxxus,False,3,回合末磁力机械,0,6,no_face_no_case,False,18
167,1,2,yogg,True,6,跳蛙亡语野兽,7,6,no_face_no_case,False,18
167,1,3,george,False,1,手牌培育鱼人,0,6,no_face_no_case,False,18
167,1,4,millificent,True,2,手牌合唱鱼人,5,6,no_face_no_case,False,18
167,1,5,kaelthas,False,8,受伤成长野兽,0,6,no_face_no_case,False,18
167,1,6,deryl,True,4,受伤成长野兽,4,6,no_face_no_case,False,18
167,1,7,snake_eyes,False,5,全局加攻亡灵,0,6,no_face_no_case,False,18
167,1,8,taethelan,True,7,全局加攻亡灵,3,6,no_face_no_case,False,18
168,0,1,hollidae,False,6,跳蛙亡语野兽,0,5,instant_warband,True,18
168,0,2,king_laohan,True,5,诈骗犯扩容海盗,4,6,instant_warband,True,18
168,0,3,nozdormu,False,4,跳蛙亡语野兽,0,6,instant_warband,True,18
168,0,4,alexstrasza,True,7,跳蛙亡语野兽,7,5,instant_warband,True,18
168,0,5,patches,False,3,空中海盗跳操,0,6,instant_warband,True,18
168,0,6,lich_king,True,1,空中海盗跳操,13,6,instant_warband,True,18
168,0,7,teron,False,2,野兽召唤,0,6,instant_warband,True,18
168,0,8,rat_king,True,8,空中海盗跳操,1,4,instant_warband,True,18
168,1,1,hollidae,True,1,跳蛙亡语野兽,14,6,instant_warband,True,15
168,1,2,king_laohan,False,5,全局加攻亡灵,0,6,instant_warband,True,15
168,1,3,nozdormu,True,3,跳蛙亡语野兽,6,6,instant_warband,True,15
168,1,4,alexstrasza,False,7,法术增益龙,0,5,instant_warband,True,15
168,1,5,patches,True,4,宰割复生亡灵,5,6,instant_warband,True,15
168,1,6,lich_king,False,2,娜拉法术混合,0,6,instant_warband,True,15
168,1,7,teron,True,6,诈骗犯扩容海盗,5,6,instant_warband,True,15
168,1,8,rat_king,False,8,永久增益龙,0,4,instant_warband,True,15
169,0,1,wagtoggle,True,3,跳蛙亡语野兽,7,6,off,False,18
169,0,2,kragg,False,4,光牙混合,0,6,off,False,18
169,0,3,gallywix,True,5,霍格买卖海盗,9,6,off,False,18
169,0,4,omu,False,6,空中海盗跳操,0,6,off,False,18
169,0,5,guff,True,8,野兽召唤,4,5,off,False,18
169,0,6,ragnaros,False,1,空中海盗跳操,0,6,off,False,18
169,0,7,alakir,True,2,跳蛙亡语野兽,7,6,off,False,18
169,0,8,nzoth,False,7,灵活过渡,0,5,off,False,18
169,1,1,wagtoggle,False,6,空中海盗跳操,0,6,off,False,15
169,1,2,kragg,True,8,买卖成长海盗,3,5,off,False,15
169,1,3,gallywix,False,2,永久增益龙,0,6,off,False,15
169,1,4,omu,True,5,诈骗犯扩容海盗,2,6,off,False,15
169,1,5,guff,False,4,磁力复制机械,0,6,off,False,15
169,1,6,ragnaros,True,1,空中海盗跳操,4,6,off,False,15
169,1,7,alakir,False,7,跳蛙亡语野兽,0,5,off,False,15
169,1,8,nzoth,True,3,跳蛙亡语野兽,6,6,off,False,15
170,0,1,edwin,False,6,跳蛙亡语野兽,0,5,refresh,True,17
170,0,2,cthun,True,3,空中海盗跳操,14,6,refresh,True,17
170,0,3,deathwing,False,5,受伤成长野兽,0,6,refresh,True,17
170,0,4,patchwerk,True,4,买卖成长海盗,4,6,refresh,True,17
170,0,5,pyramad,False,2,永久增益龙,0,6,refresh,True,17
170,0,6,jaraxxus,True,8,受伤成长野兽,2,4,refresh,True,17
